puuid,match_id,champion,win,kills,deaths,assists,team_position,game_duration
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821226454,Mordekaiser,False,10,8,5,TOP,2147
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821184306,Cassiopeia,False,10,6,0,TOP,1612
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821158854,Gragas,True,1,7,5,TOP,1685
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7821127090,Shen,False,1,3,3,TOP,1698
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820898116,Gragas,True,10,1,5,TOP,1681
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820887947,Jinx,True,3,3,7,BOTTOM,1491
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820884994,Sivir,False,0,0,1,BOTTOM,332
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820875833,Yunara,False,0,6,1,BOTTOM,1110
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820849985,Teemo,False,5,9,4,TOP,1950
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820811386,Shen,False,2,7,10,TOP,2427
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7820782896,Shen,False,11,5,6,TOP,1586
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7815070511,Shyvana,False,4,9,3,JUNGLE,1337
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7815038196,JarvanIV,True,3,3,19,JUNGLE,1380
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7815016596,Nocturne,False,13,9,5,JUNGLE,1469
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7814980216,Kayle,False,4,8,4,TOP,1964
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7814954608,Gnar,False,4,8,6,TOP,1939
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7814929397,Shen,False,5,8,3,TOP,1471
lQ6kJJa-UGmdlSaD6RcRJeGDOjpJsy3jflRvpDNO0h_nJOG5PBtJbUIVzHn0IxioHqAGN-x2W74ZUQ,EUW1_7814677236,Shen,True,8,3,3,TOP,1218
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7859051945,Gangplank,True,3,0,3,TOP,931
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7859025541,Gangplank,False,7,6,4,TOP,1573
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7846712093,Gangplank,False,3,9,1,TOP,1360
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7846672905,Gangplank,False,5,6,4,TOP,1584
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7844565108,Gangplank,False,2,7,5,TOP,1894
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7844529602,Gangplank,False,7,9,7,TOP,1837
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7844497273,Rumble,False,3,5,6,TOP,1138
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7844467974,Sylas,True,1,5,6,TOP,1341
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843896219,Gangplank,False,4,6,10,TOP,1919
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843861847,Gangplank,False,1,9,1,TOP,1240
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843561703,Gangplank,False,11,9,10,TOP,1606
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843514475,Gangplank,True,5,3,14,TOP,1646
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843476718,Gangplank,True,5,2,5,TOP,1489
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843437462,Gangplank,False,2,5,7,TOP,1810
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7843408588,Gangplank,False,3,8,2,TOP,1368
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7842094563,Gangplank,True,8,6,9,TOP,1796
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7842071686,Gangplank,False,7,4,5,TOP,1504
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7842039367,Gangplank,False,5,8,15,TOP,2178
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7842002126,Gangplank,True,9,1,10,TOP,1674
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839887087,Gangplank,True,7,4,10,TOP,1735
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839857487,Gangplank,True,8,3,8,TOP,1357
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839828186,Gangplank,True,0,1,7,TOP,931
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839770770,Gangplank,True,7,2,8,TOP,1834
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839626172,Gangplank,True,5,9,9,TOP,1535
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839083841,Gangplank,True,7,5,19,TOP,2180
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7839041138,Gangplank,True,8,2,11,TOP,1487
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838941748,Ryze,True,6,9,3,TOP,1862
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838911509,Gangplank,True,3,5,10,TOP,1390
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838867124,Gangplank,True,4,8,10,TOP,1724
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838828421,Gangplank,False,5,3,4,TOP,1596
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838786087,Gangplank,True,3,7,9,TOP,1996
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838758450,Gangplank,False,2,6,2,TOP,932
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838740164,Gangplank,True,2,4,1,TOP,933
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7838697279,Gangplank,True,3,2,5,TOP,923
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7837801859,Gangplank,True,2,3,8,TOP,1387
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7837707987,Gangplank,True,2,4,12,TOP,1896
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7837652275,Gangplank,True,5,8,12,TOP,1742
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7837626182,Gangplank,True,6,6,11,TOP,1423
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7837589805,Gangplank,True,11,7,16,TOP,2276
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7836789366,Gangplank,True,4,3,3,TOP,914
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7836724498,Gangplank,False,4,12,16,TOP,2251
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7836673984,Gangplank,True,12,6,12,TOP,1754
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7836631023,Gangplank,False,8,8,7,TOP,1663
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7827175706,Gangplank,False,5,9,6,TOP,1846
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7826217222,Gangplank,True,4,6,9,TOP,1901
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7826153462,Gangplank,False,6,13,9,TOP,2326
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7826090508,Gangplank,True,3,6,11,TOP,2168
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7825838027,Gangplank,False,3,7,8,TOP,1908
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7825794287,Gangplank,True,6,5,7,TOP,1465
qT8C8M1dYEv3wTK8owqhb3rSC8wpxikl0fPWfM6jH_OcR5uw8fjCkntpwd6YU0HX6KgTdaa7VpB3gg,EUW1_7825177384,Gangplank,True,6,4,10,TOP,1257
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7896830455,Blitzcrank,True,1,4,24,UTILITY,1929
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7889765054,Seraphine,True,5,0,7,BOTTOM,1150
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7881107287,Rell,True,1,1,12,UTILITY,1181
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7877416571,Nautilus,True,3,1,8,UTILITY,1248
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7877379514,Nautilus,True,3,3,21,UTILITY,1592
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7877331748,Milio,False,2,3,18,UTILITY,2217
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7877297747,Karma,True,1,2,14,UTILITY,1513
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7872033133,Thresh,False,2,9,5,UTILITY,1449
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7871983297,Karma,False,3,4,10,UTILITY,1782
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7871924248,Milio,True,0,5,25,UTILITY,2074
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7871886624,Nautilus,False,1,5,7,UTILITY,1378
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868858996,Thresh,True,1,4,31,UTILITY,1673
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868850172,Alistar,False,0,0,0,UTILITY,89
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868806141,Rell,False,3,5,16,UTILITY,1468
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868196861,Nautilus,False,4,9,22,UTILITY,2244
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868173391,Rell,True,4,2,7,UTILITY,1119
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868159785,Seraphine,False,1,2,1,BOTTOM,937
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868127648,Nautilus,False,0,7,7,UTILITY,1640
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7868088889,Bard,False,8,6,10,UTILITY,1567
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7867676521,Karma,True,0,0,6,UTILITY,910
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7864731786,Nautilus,True,3,3,14,UTILITY,1381
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7864652043,Alistar,True,1,5,23,UTILITY,2013
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7864607548,Karma,False,1,8,13,UTILITY,1650
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7864560067,Karma,True,2,4,20,UTILITY,1680
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7864516848,Rell,False,6,7,13,UTILITY,1780
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7864443690,Rell,True,3,5,24,UTILITY,1932
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7861657049,Nautilus,True,2,2,7,UTILITY,1405
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7861621758,Bard,False,4,2,5,UTILITY,1324
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7860282102,Blitzcrank,True,3,4,19,UTILITY,2114
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7860235108,Bard,True,7,6,11,UTILITY,1881
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7853471989,Rell,True,0,11,28,UTILITY,2312
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7853434712,Karma,False,1,8,7,UTILITY,1493
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7853398867,Karma,True,1,0,8,UTILITY,1239
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7853327332,Nautilus,False,0,6,7,UTILITY,1804
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7853274177,Milio,True,1,1,24,UTILITY,1688
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7852250852,Nautilus,False,3,3,6,UTILITY,1284
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7852225658,Rell,False,0,7,3,UTILITY,1106
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7852173291,Rell,False,5,7,12,UTILITY,2005
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7852141274,Rell,True,1,2,21,UTILITY,1414
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851695241,Bard,True,6,2,14,UTILITY,1695
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851653226,Senna,False,2,5,11,UTILITY,2093
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851616952,Nautilus,False,0,6,7,UTILITY,1477
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851565243,Karma,True,5,3,28,UTILITY,1741
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851333593,Nautilus,True,1,4,22,UTILITY,2196
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851217327,Nautilus,False,4,8,18,UTILITY,2155
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7851162254,Taric,False,2,11,21,UTILITY,2109
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7849409246,Alistar,True,3,9,21,UTILITY,2009
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7849300716,Milio,True,1,2,14,UTILITY,1528
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7848700817,Blitzcrank,True,5,3,15,UTILITY,1833
YQKvxE_8o229geU7UpJ2jbdoDYrXmGYUvpXMduNm9phomsJG0G0U83gqP_nCbEO2tM0Zz8RIe3HllQ,EUW1_7848665156,Thresh,False,2,3,10,UTILITY,1612
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7879151752,Thresh,True,1,1,26,UTILITY,1508
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7879140566,Ornn,True,2,5,13,TOP,1555
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878806775,Karma,True,1,5,28,UTILITY,1766
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878782577,Yuumi,True,0,0,2,UTILITY,667
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878713431,Yuumi,True,1,4,26,UTILITY,2240
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878379656,Yuumi,True,1,6,17,UTILITY,1949
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878279910,Thresh,False,0,6,5,UTILITY,1412
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878202801,Thresh,False,2,9,9,UTILITY,1385
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878160915,Alistar,True,1,5,18,UTILITY,1458
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878132227,Milio,True,0,4,20,UTILITY,1723
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878112645,Braum,False,1,8,5,UTILITY,1598
K9cF51FtWglhfV_JfE47rwvy4BFTy41Sq7n_ZrMk5ldBCE-iD39bsr8Q4CK16QKILT92BHIBGYoeBA,EUW1_7878087195,Janna,True,1,3,16,UTILITY,1456
